time,open,high,low,close,volume
1770885900,98400000,98452000,98552000,98388000,4.0677807
1770886200,98433000,98604000,98661000,98414000,3.23711335
1770886500,98659000,98633000,98668000,98542000,1.80993627
1770886800,98633000,98565000,98692000,98442000,8.93344816
1770887100,98567000,98413000,98568000,98392000,2.56574815
1770887400,98414000,98545000,98647000,98413000,5.78634966
1770887700,98493000,98594000,98652000,98487000,6.02335572
1770888000,98564000,98629000,98694000,98532000,4.83846631
1770888300,98659000,98646000,98684000,98557000,5.86094981
1770888600,98639000,98881000,98887000,98583000,6.97249868
1770888900,98881000,98721000,98901000,98720000,4.54687715
1770889200,98731000,98826000,98886000,98720000,5.92868597
1770889500,98824000,98732000,98911000,98707000,5.9865402
1770889800,98735000,98870000,98950000,98706000,5.45321371
1770890100,98918000,98967000,99178000,98887000,17.12692597
1770890400,98967000,99022000,99065000,98910000,5.32672329
1770890700,99022000,98920000,99068000,98917000,5.0415589
1770891000,98920000,98945000,98968000,98803000,7.15973887
1770891300,98930000,98867000,98953000,98802000,1.8668155
1770891600,98861000,98765000,98880000,98741000,1.98634385
1770891900,98741000,99046000,99052000,98741000,8.30534846
1770892200,99046000,99200000,99330000,99001000,10.34485309
1770892500,99223000,99205000,99319000,99127000,6.88775409
1770892800,99209000,99090000,99235000,99068000,3.98310925
1770893100,99089000,99359000,99446000,99089000,7.59950212
1770893400,99359000,99398000,99448000,99300000,7.1328855
1770893700,99400000,99570000,99591000,99348000,9.0945104
1770894000,99575000,99660000,99759000,99496000,12.32307604
1770894300,99670000,99571000,99751000,99495000,5.74382302
1770894600,99515000,99475000,99540000,99251000,11.36121126
1770894900,99481000,99497000,99598000,99364000,4.97020407
1770895200,99497000,99714000,99714000,99496000,6.6472015
1770895500,99714000,99880000,99957000,99618000,10.46873812
1770895800,99879000,99849000,99969000,99761000,10.79495779
1770896100,99832000,99745000,99849000,99667000,4.95401215
1770896400,99740000,99670000,99749000,99573000,6.75666664
1770896700,99671000,99690000,99737000,99602000,4.27778737
1770897000,99680000,99760000,99809000,99603000,9.24443114
1770897300,99748000,99754000,99847000,99727000,4.44994841
1770897600,99741000,99540000,99843000,99540000,4.65246487
1770897900,99539000,99496000,99596000,99443000,4.7767632
1770898200,99529000,99584000,99639000,99462000,4.7679553
1770898500,99570000,99424000,99609000,99400000,3.57885686
1770898800,99424000,99352000,99487000,99304000,5.45860703
1770899100,99352000,99480000,99569000,99311000,4.09906576
1770899400,99480000,99331000,99509000,99330000,2.67673265
1770899700,99331000,99341000,99410000,99271000,2.60518921
1770900000,99377000,99360000,99457000,99276000,4.20821219
1770900300,99360000,99401000,99418000,99243000,4.85013363
1770900600,99401000,99259000,99439000,99200000,4.98439124
1770900900,99258000,99350000,99357000,99114000,6.68828274
1770901200,99328000,99191000,99379000,99137000,5.05557179
1770901500,99191000,99300000,99300000,99047000,5.80003494
1770901800,99300000,99485000,99487000,99271000,4.56497749
1770902100,99462000,99659000,99762000,99460000,8.19749081
1770902400,99659000,99560000,99700000,99522000,4.35539465
1770902700,99533000,99308000,99533000,99200000,7.32214284
1770903000,99311000,99543000,99616000,99250000,11.27687445
1770903300,99495000,99426000,99525000,99362000,5.35501798
1770903600,99425000,99733000,99781000,99425000,7.7342751
1770903900,99730000,99599000,99783000,99538000,5.83930549
1770904200,99613000,99699000,99751000,99550000,3.49861805
1770904500,99699000,100054000,100100000,99699000,16.15189852
1770904800,100054000,99557000,100100000,99507000,11.86280387
1770905100,99557000,99561000,99619000,99361000,6.83097958
1770905400,99562000,99611000,99737000,99557000,5.70842223
1770905700,99592000,99520000,99640000,99400000,4.02795459
1770906000,99520000,99485000,99689000,99438000,3.16053979
1770906300,99495000,99569000,99591000,99434000,2.51626797
1770906600,99534000,99842000,99969000,99424000,12.84305494
1770906900,99842000,99361000,99880000,99213000,11.94085329
1770907200,99393000,99015000,99609000,99015000,12.2269244
1770907500,99015000,99009000,99257000,98871000,14.28848203
1770907800,99009000,99450000,99481000,98999000,10.98595016
1770908100,99475000,98930000,99475000,98930000,4.61881969
1770908400,98929000,98568000,99260000,98568000,23.72755607
1770908700,98576000,98440000,98769000,98314000,23.80808954
1770909000,98440000,98786000,98849000,98268000,12.88303553
1770909300,98786000,98881000,99127000,98704000,7.12185983
1770909600,98880000,99260000,99487000,98879000,16.25830831
1770909900,99291000,99366000,99404000,99073000,13.65125807
1770910200,99325000,98992000,99519000,98954000,9.70286351
1770910500,98986000,98622000,99058000,98500000,13.64703428
1770910800,98616000,98705000,98850000,98486000,10.30091175
1770911100,98681000,98798000,98900000,98578000,6.01908894
1770911400,98828000,98355000,98870000,98355000,10.59869158
1770911700,98355000,98347000,98464000,98272000,9.99508177
1770912000,98382000,98493000,98498000,98178000,10.72547649
1770912300,98479000,97926000,98505000,97806000,28.44626475
1770912600,97913000,97779000,98136000,97717000,14.86593214
1770912900,97779000,97814000,98149000,97711000,9.07264168
1770913200,97814000,97515000,97945000,97500000,23.05210621
1770913500,97515000,97268000,97656000,97160000,18.4179695
1770913800,97259000,97429000,97488000,97133000,18.1091733
1770914100,97431000,97552000,97877000,97428000,30.22893717
1770914400,97532000,97389000,97760000,97360000,9.26205329
1770914700,97389000,97278000,97510000,97105000,14.17187547
1770915000,97300000,96603000,97371000,96549000,45.99564088
1770915300,96625000,96961000,97019000,96600000,9.85906698
1770915600,96949000,96954000,97143000,96719000,14.03985076
1770915900,96948000,97065000,97141000,96648000,14.39194477
1770916200,97065000,96741000,97065000,96570000,11.80206236
1770916500,96774000,96639000,97026000,96590000,9.87376579
1770916800,96638000,97264000,97264000,96638000,10.434291
1770917100,97264000,97280000,97497000,97144000,5.44037414
1770917400,97281000,97016000,97313000,96871000,9.18475475
1770917700,97008000,97011000,97333000,96834000,12.34054535
1770918000,97011000,97001000,97109000,96912000,3.90282771
1770918300,97003000,96702000,97056000,96700000,5.51624268
1770918600,96737000,96497000,96912000,96442000,15.17559317
1770918900,96497000,96210000,96537000,96170000,13.38935457
1770919200,96210000,96500000,96589000,96184000,11.78291052
1770919500,96522000,96572000,96769000,96460000,6.79925436
1770919800,96565000,96600000,96696000,96453000,5.14556615
1770920100,96600000,96004000,96630000,96001000,11.85053365
1770920400,96004000,96207000,96379000,96001000,12.71918414
1770920700,96200000,96097000,96441000,96010000,10.05387085
1770921000,96095000,96069000,96199000,95788000,31.61858509
1770921300,96069000,96348000,96427000,96035000,9.9911475
1770921600,96319000,96239000,96362000,96190000,4.91425889
1770921900,96239000,96498000,96625000,96225000,5.96126925
1770922200,96498000,96474000,96600000,96399000,3.99413715
1770922500,96486000,96446000,96610000,96335000,5.64046959
1770922800,96428000,96337000,96696000,96337000,9.48158114
1770923100,96374000,96226000,96518000,96185000,8.37683278
1770923400,96185000,96274000,96354000,96029000,5.52579627
1770923700,96273000,96471000,96576000,96201000,8.66212375
1770924000,96471000,96939000,96950000,96437000,10.20597371
1770924300,96945000,96680000,96947000,96602000,7.26975644
1770924600,96635000,96816000,97013000,96608000,5.19591022
1770924900,96815000,96951000,97125000,96733000,7.22951563
1770925200,96949000,96960000,97027000,96857000,4.92135872
1770925500,96960000,97045000,97187000,96932000,11.0850363
1770925800,97040000,96846000,97167000,96759000,11.17641926
1770926100,96840000,96674000,96947000,96664000,6.44306564
1770926400,96674000,96880000,96880000,96601000,12.36993271
1770926700,96888000,96708000,97036000,96706000,6.8936272
1770927000,96705000,96530000,96728000,96403000,9.81242992
1770927300,96534000,96627000,96718000,96462000,6.85285084
1770927600,96540000,96440000,96616000,96348000,5.60829627
1770927900,96440000,96316000,96453000,96263000,8.33575244
1770928200,96323000,96320000,96449000,96185000,7.40566433
1770928500,96320000,96512000,96530000,96291000,4.9092082
1770928800,96508000,96344000,96583000,96221000,6.3301154
1770929100,96376000,96160000,96440000,96103000,4.68167724
1770929400,96160000,96240000,96317000,95937000,8.28010141
1770929700,96212000,96240000,96326000,96173000,4.52767477
1770930000,96240000,96571000,96571000,96240000,5.98093983
1770930300,96545000,96507000,96545000,96357000,2.62250327
1770930600,96511000,96611000,96611000,96455000,2.07155887
1770930900,96614000,96805000,96812000,96544000,3.45917388
1770931200,96806000,96418000,96829000,96350000,5.62776041
1770931500,96404000,96497000,96497000,96382000,5.12471068
1770931800,96497000,96765000,96765000,96460000,8.39448281
1770932100,96765000,96799000,96864000,96730000,4.13049271
1770932400,96786000,96858000,96891000,96678000,3.54840611
1770932700,96840000,96741000,96890000,96729000,2.66181338
1770933000,96808000,96930000,96964000,96780000,2.26007348
1770933300,96930000,96879000,96930000,96745000,3.28269802
1770933600,96833000,96926000,96926000,96745000,5.47148675
1770933900,96917000,96826000,96919000,96702000,8.94834825
1770934200,96769000,96814000,96911000,96707000,6.76640294
1770934500,96814000,96663000,96814000,96620000,5.74749961
1770934800,96663000,96876000,96877000,96605000,6.17802736
1770935100,96879000,96982000,96982000,96728000,6.28680915
1770935400,96987000,96966000,97050000,96924000,5.78338156
1770935700,96947000,97077000,97133000,96945000,11.72004367
1770936000,97018000,97346000,97358000,96923000,7.62886052
1770936300,97347000,97578000,97649000,97343000,12.00391424
1770936600,97532000,97394000,97557000,97350000,4.54759747
1770936900,97353000,97388000,97478000,97210000,11.15683296
1770937200,97431000,97508000,97575000,97250000,7.34755618
1770937500,97508000,97631000,97652000,97422000,5.26823247
1770937800,97628000,97366000,97629000,97300000,4.84887717
1770938100,97360000,97455000,97497000,97296000,5.62586121
1770938400,97420000,97559000,97587000,97396000,2.07307918
1770938700,97560000,97470000,97618000,97409000,4.70764116
1770939000,97478000,97447000,97598000,97337000,6.24486011
1770939300,97462000,97217000,97467000,97207000,2.86155416
1770939600,97217000,97280000,97361000,97215000,6.5282516
1770939900,97279000,97225000,97322000,97122000,7.29209839
1770940200,97239000,97209000,97270000,97160000,1.12878812
1770940500,97209000,97221000,97305000,97193000,3.68835199
1770940800,97222000,97556000,97587000,97049000,11.06285346
1770941100,97555000,97526000,97643000,97465000,5.10949661
1770941400,97539000,97516000,97630000,97411000,7.76810507
1770941700,97500000,97161000,97519000,97161000,3.23973207
1770942000,97199000,97082000,97260000,97040000,8.19267213
1770942300,97082000,96886000,97090000,96873000,6.72277782
1770942600,96886000,96895000,97016000,96775000,10.74859888
1770942900,96895000,97058000,97059000,96811000,9.28654919
1770943200,97030000,96862000,97150000,96862000,6.98252484
1770943500,96892000,96902000,96994000,96741000,5.47897166
1770943800,96887000,96898000,96978000,96720000,6.64210889
1770944100,96925000,96765000,96998000,96740000,6.15584894
1770944400,96764000,96894000,96961000,96764000,6.36609393
1770944700,96908000,97124000,97227000,96879000,10.87674649
1770945000,97124000,97202000,97220000,97049000,6.24000051
1770945300,97220000,97153000,97282000,97153000,4.24252409
1770945600,97153000,97056000,97239000,97056000,3.85883788
1770945900,97053000,97192000,97282000,96991000,8.38748221
1770946200,97189000,97399000,97407000,97189000,5.71874751
1770946500,97399000,97501000,97513000,97310000,3.48623938
1770946800,97504000,97394000,97583000,97391000,5.72410361
1770947100,97423000,97578000,97700000,97394000,7.7328427
1770947400,97570000,97333000,97597000,97323000,11.43451208
1770947700,97333000,97449000,97457000,97218000,7.93871267
1770948000,97450000,97477000,97492000,97300000,9.30600683
1770948300,97458000,97571000,97571000,97366000,7.61901263
1770948600,97571000,97600000,97600000,97474000,3.39025399
1770948900,97600000,97490000,97600000,97449000,4.26825991
1770949200,97513000,97608000,97613000,97417000,4.46499991
1770949500,97608000,97555000,97754000,97555000,8.10695469
1770949800,97554000,97664000,97730000,97520000,4.82374738
1770950100,97642000,97561000,97718000,97500000,3.80375581
1770950400,97561000,97671000,97715000,97486000,4.28991758
1770950700,97662000,97578000,97711000,97557000,4.72310465
1770951000,97561000,97769000,97800000,97556000,4.0116103
1770951300,97748000,97754000,97844000,97704000,6.37000144
1770951600,97733000,97804000,97860000,97710000,4.33369488
1770951900,97804000,97580000,97804000,97474000,4.27509438
1770952200,97571000,97506000,97606000,97506000,1.44940607
1770952500,97511000,97609000,97609000,97474000,3.64465666
1770952800,97609000,97590000,97620000,97526000,3.02122771
1770953100,97578000,97694000,97697000,97550000,3.17969967
1770953400,97694000,97670000,97851000,97668000,5.53180257
1770953700,97668000,97687000,97719000,97585000,3.07778086
1770954000,97687000,97605000,97709000,97588000,4.45069491
1770954300,97604000,97452000,97649000,97452000,3.69669165
1770954600,97452000,97500000,97501000,97350000,4.2152967
1770954900,97501000,97467000,97510000,97337000,6.06955253
1770955200,97467000,97398000,97537000,97382000,5.21836175
1770955500,97399000,97413000,97451000,97311000,3.95321318
1770955800,97413000,97452000,97462000,97311000,3.04919208
1770956100,97431000,97530000,97597000,97397000,5.40136923
1770956400,97530000,97317000,97548000,97276000,5.09720226
1770956700,97350000,97265000,97361000,97265000,1.81937907
1770957000,97265000,97234000,97280000,97184000,3.06981874
1770957300,97202000,97230000,97328000,97189000,4.39498048
1770957600,97238000,97161000,97264000,97160000,5.8417303
1770957900,97161000,97168000,97211000,97115000,4.1766735
1770958200,97160000,97322000,97322000,97145000,2.79316062
1770958500,97320000,97220000,97351000,97144000,2.89263117
1770958800,97220000,97319000,97360000,97194000,4.25575448
1770959100,97319000,97152000,97349000,97070000,6.28310594
1770959400,97152000,97119000,97210000,97107000,1.85993179
1770959700,97107000,97199000,97207000,97080000,3.71594129
1770960000,97200000,97190000,97305000,97181000,3.95867537
1770960300,97190000,97230000,97299000,97165000,3.80700464
1770960600,97230000,97360000,97400000,97230000,2.12040954
1770960900,97397000,97383000,97474000,97330000,7.61267957
1770961200,97381000,97461000,97475000,97324000,2.14323811
1770961500,97461000,97500000,97500000,97401000,5.08745832
1770961800,97489000,97355000,97500000,97350000,3.82923083
1770962100,97355000,97088000,97355000,97085000,6.89634741
1770962400,97088000,97162000,97189000,97082000,5.60750072
1770962700,97162000,97150000,97215000,97112000,2.9570263
1770963000,97159000,97136000,97250000,97115000,3.82355716
1770963300,97153000,97097000,97243000,97097000,5.26666946
1770963600,97102000,96990000,97165000,96904000,23.22500128
1770963900,96990000,97020000,97020000,96905000,4.8053913
1770964200,97020000,96941000,97065000,96875000,8.48727916
1770964500,96967000,96932000,97035000,96892000,7.52031417
1770964800,96922000,96953000,97048000,96922000,1.90586663
1770965100,96971000,96967000,97030000,96933000,6.48467143
1770965400,96982000,97160000,97165000,96964000,3.28752143
1770965700,97160000,97361000,97416000,97133000,6.72078691
1770966000,97361000,97492000,97551000,97332000,5.47856452
1770966300,97491000,97377000,97506000,97376000,2.72548504
1770966600,97393000,97580000,97632000,97393000,6.52294304
1770966900,97581000,97451000,97627000,97423000,2.66241841
1770967200,97451000,97519000,97519000,97392000,5.34760029
1770967500,97519000,97560000,97560000,97410000,2.59309213
1770967800,97543000,97355000,97555000,97355000,1.87967138
1770968100,97355000,97179000,97400000,97110000,4.33580777
1770968400,97172000,97062000,97212000,97062000,2.99958599
1770968700,97060000,97080000,97120000,97000000,7.19229791
1770969000,97087000,97310000,97317000,96931000,8.64473415
1770969300,97318000,97188000,97347000,97098000,5.18379083
1770969600,97188000,97351000,97380000,97145000,2.66836729
1770969900,97376000,97289000,97540000,97289000,5.85904901
1770970200,97289000,97235000,97388000,97235000,2.31243114
1770970500,97235000,97323000,97323000,97160000,3.23758393
1770970800,97325000,97291000,97444000,97267000,3.91204599
1770971100,97290000,97476000,97478000,97290000,3.83987705
1770971400,97450000,97500000,97509000,97384000,2.88867488
1770971700,97500000,97404000,97577000,97404000,2.42817065
1770972000,97410000,97501000,97501000,97382000,2.28565194
1770972300,97502000,97759000,97839000,97502000,13.24637787
1770972600,97758000,97746000,97782000,97642000,4.72368152
1770972900,97746000,97801000,97801000,97645000,2.9787306
1770973200,97789000,97754000,97842000,97695000,3.44613908
1770973500,97753000,97911000,97952000,97715000,10.38104335
1770973800,97911000,97768000,98074000,97740000,7.46616075
1770974100,97768000,97839000,97950000,97718000,4.91237696
1770974400,97856000,97911000,98000000,97747000,4.52752989
1770974700,97912000,97957000,97957000,97818000,3.23500706
1770975000,97907000,98053000,98085000,97870000,4.34674031
1770975300,98055000,97974000,98099000,97967000,7.93704543
1770975600,98000000,98018000,98086000,97915000,4.10091637
1770975900,98017000,98224000,98269000,98000000,4.94850668
1770976200,98201000,98150000,98264000,98075000,5.14214662
1770976500,98150000,98102000,98163000,98079000,2.97969893
1770976800,98121000,98006000,98142000,97968000,8.48793129
1770977100,98007000,97980000,98087000,97972000,2.02223152
1770977400,97986000,98094000,98104000,97981000,4.12796386
1770977700,98087000,98210000,98296000,98087000,4.8071249
1770978000,98205000,97971000,98234000,97965000,3.91811412
1770978300,97991000,98099000,98126000,97973000,2.48977671
1770978600,98123000,98208000,98276000,98020000,3.13205391
1770978900,98254000,98192000,98330000,98143000,4.25243142
1770979200,98189000,98311000,98377000,98160000,3.06796478
1770979500,98311000,98279000,98354000,98194000,5.12274479
1770979800,98296000,98300000,98370000,98214000,3.35946267
1770980100,98300000,98219000,98333000,98208000,1.57253451
1770980400,98220000,98173000,98244000,98052000,2.87434525
1770980700,98173000,98149000,98275000,98083000,2.63360893
1770981000,98149000,98089000,98149000,98039000,4.25031517
1770981300,98089000,98181000,98181000,98061000,2.51155885
1770981600,98183000,98142000,98264000,98140000,3.84989146
1770981900,98148000,98300000,98306000,98137000,5.61564369
1770982200,98291000,98175000,98308000,98059000,5.6120809
1770982500,98160000,98299000,98357000,98133000,4.66385235
1770982800,98300000,98388000,98388000,98267000,5.90055701
1770983100,98379000,98402000,98425000,98326000,3.9980147
1770983400,98390000,98458000,98474000,98386000,3.45643131
1770983700,98458000,98639000,98702000,98442000,11.9421821
1770984000,98638000,98418000,98648000,98405000,5.85890201
1770984300,98419000,98482000,98507000,98320000,3.57626051
1770984600,98471000,98442000,98543000,98385000,4.69225522
1770984900,98442000,98470000,98535000,98280000,5.13794362
1770985200,98489000,98469000,98573000,98418000,6.04804377
1770985500,98441000,98570000,98621000,98440000,9.55958844
1770985800,98570000,98500000,98613000,98429000,6.5879331
1770986100,98500000,98503000,98606000,98464000,11.77579834
1770986400,98489000,98538000,98594000,98470000,3.46752764
1770986700,98540000,98554000,98560000,98422000,4.97586391
1770987000,98554000,98703000,98703000,98480000,4.88944585
1770987300,98703000,98532000,98703000,98515000,8.91871066
1770987600,98530000,98635000,98684000,98530000,3.07346653
1770987900,98635000,98428000,98660000,98376000,7.77607147
1770988200,98428000,98380000,98473000,98349000,3.37536173
1770988500,98380000,98510000,98556000,98368000,6.01137781
1770988800,98520000,98717000,98733000,98420000,7.28944182
1770989100,98717000,98866000,98954000,98694000,15.85147374
1770989400,98875000,99128000,99223000,98823000,34.12208968
1770989700,99118000,98840000,99130000,98760000,13.25569842
1770990000,98840000,98859000,98948000,98700000,12.41452497
1770990300,98859000,98783000,98881000,98530000,12.2331874
1770990600,98784000,98890000,98944000,98738000,12.75018276
1770990900,98890000,98769000,98960000,98751000,4.71039223
1770991200,98757000,98618000,98843000,98604000,4.75105237
1770991500,98618000,98709000,98761000,98566000,4.50717207
1770991800,98709000,98628000,98825000,98628000,6.14252405
1770992100,98628000,98872000,98931000,98628000,5.65436826
1770992400,98856000,98731000,98872000,98710000,6.65294338
1770992700,98710000,98800000,98953000,98662000,9.24775541
1770993000,98800000,99070000,99172000,98633000,23.40984885
1770993300,99070000,98864000,99143000,98754000,14.60046127
1770993600,98865000,98771000,98889000,98090000,20.48098148
1770993900,98771000,99486000,99684000,98771000,35.44412155
1770994200,99486000,99300000,99589000,99114000,21.27321364
1770994500,99300000,99330000,99550000,99173000,11.42923273
1770994800,99308000,99514000,99784000,99308000,20.54250884
1770995100,99517000,100010000,100010000,99300000,25.26501817
1770995400,100011000,100186000,100443000,99974000,29.63184438
1770995700,100186000,100039000,100456000,99989000,19.02961096
1770996000,100024000,100230000,100272000,99936000,16.58831672
1770996300,100200000,100899000,100899000,100150000,26.27145208
1770996600,100864000,101196000,101396000,100825000,40.41779638
1770996900,101214000,101126000,101500000,101000000,21.32004299
1770997200,101126000,100782000,101191000,100750000,18.52807658
1770997500,100782000,100324000,100870000,100303000,31.07838313
1770997800,100324000,100603000,100743000,100320000,15.4564279
1770998100,100610000,100722000,100728000,100429000,9.41332584
1770998400,100722000,100768000,100918000,100523000,16.85454309
1770998700,100772000,101165000,101370000,100765000,20.58468555
1770999000,101165000,101155000,101195000,100869000,12.14993192
1770999300,101157000,101044000,101317000,101044000,9.05226707
1770999600,101044000,100890000,101110000,100839000,6.68657537
1770999900,100912000,101136000,101233000,100861000,8.65042124
1771000200,101137000,101260000,101664000,101020000,20.67511953
1771000500,101266000,101519000,101544000,101258000,6.90930749
1771000800,101487000,101380000,101532000,101325000,5.74365633
1771001100,101335000,101090000,101400000,101067000,7.18850892
1771001400,101099000,101296000,101296000,101032000,9.0936914
1771001700,101285000,100998000,101347000,100906000,8.20799003
1771002000,100994000,100916000,101118000,100811000,11.36751596
1771002300,100916000,100534000,101062000,100492000,12.57712164
1771002600,100538000,101004000,101025000,100501000,6.08411419
1771002900,101028000,100921000,101115000,100797000,13.41558052
1771003200,100921000,100998000,101194000,100921000,5.20863602
1771003500,101010000,100980000,101102000,100868000,10.68373853
1771003800,100984000,101160000,101247000,100972000,6.22512241
1771004100,101140000,101183000,101183000,101041000,4.10996285
1771004400,101183000,101184000,101285000,101170000,4.56665621
1771004700,101171000,101196000,101314000,101020000,8.82624577
1771005000,101171000,101048000,101208000,101007000,3.36002278
1771005300,101070000,100988000,101117000,100972000,2.93225904
1771005600,101017000,101024000,101088000,100807000,6.37729785
1771005900,101040000,101225000,101240000,100889000,9.1583439
1771006200,101214000,101004000,101263000,101004000,8.66679072
1771006500,101005000,100994000,101105000,100916000,4.72004218
1771006800,100981000,101136000,101226000,100952000,4.42787681
1771007100,101100000,101071000,101165000,100967000,3.62390144
1771007400,101051000,101028000,101170000,100963000,3.44557814
1771007700,101038000,101320000,101345000,100990000,8.93868602
1771008000,101320000,101370000,101385000,101213000,6.84855544
1771008300,101378000,101203000,101520000,101169000,12.09430734
1771008600,101213000,101234000,101345000,101165000,6.55987611
1771008900,101229000,101116000,101259000,101054000,4.77692333
1771009200,101110000,100959000,101241000,100959000,6.93258376
1771009500,100973000,101122000,101126000,100959000,5.27987204
1771009800,101129000,101213000,101243000,101068000,5.76304679
1771010100,101209000,101241000,101250000,101090000,2.21579563
1771010400,101250000,101265000,101266000,101171000,8.46066275
1771010700,101264000,100982000,101264000,100973000,6.10183403
1771011000,100982000,101002000,101103000,100924000,8.22155154
1771011300,101003000,101034000,101165000,101000000,3.13304109
1771011600,101030000,100901000,101072000,100861000,4.58306895
1771011900,100900000,101009000,101025000,100880000,2.59861927
1771012200,101009000,100970000,101098000,100970000,5.3141169
1771012500,100970000,100900000,101086000,100900000,3.4205889
1771012800,100900000,100857000,100939000,100761000,6.77228701
1771013100,100857000,100831000,100948000,100831000,2.29042573
1771013400,100831000,100719000,100907000,100714000,2.32739141
1771013700,100714000,100750000,100780000,100588000,5.59556286
1771014000,100750000,100796000,100845000,100670000,2.2244017
1771014300,100796000,100672000,100844000,100613000,4.67059344
1771014600,100689000,100678000,100878000,100616000,2.75448495
1771014900,100677000,100709000,100840000,100559000,3.90547413
1771015200,100702000,100707000,100761000,100602000,3.0943261
1771015500,100725000,100743000,100761000,100626000,3.12153507
1771015800,100695000,100608000,100742000,100578000,2.52943069
1771016100,100621000,100623000,100659000,100500000,3.86225952
1771016400,100622000,100792000,100792000,100572000,3.48622318
1771016700,100792000,100928000,100963000,100792000,3.59754575
1771017000,100922000,100893000,100978000,100844000,2.6381245
1771017300,100893000,100849000,101058000,100849000,3.66170576
1771017600,100844000,100800000,100897000,100785000,2.83427241
1771017900,100836000,100780000,100954000,100780000,1.71009116
1771018200,100784000,100732000,100811000,100689000,3.48874482
1771018500,100707000,100678000,100731000,100670000,0.69070394
1771018800,100674000,100819000,100821000,100673000,3.7510027
1771019100,100808000,100818000,100840000,100660000,2.41753918
1771019400,100818000,100671000,100820000,100632000,1.33517128
1771019700,100671000,100782000,100799000,100638000,1.60662725
1771020000,100791000,100784000,100815000,100703000,2.95196377
1771020300,100800000,100816000,100845000,100712000,2.6101992
1771020600,100797000,100548000,100898000,100523000,5.8222941
1771020900,100523000,100602000,100711000,100520000,3.3054235
1771021200,100594000,100644000,100742000,100590000,3.76325576
1771021500,100644000,100733000,100733000,100644000,2.23148538
1771021800,100701000,100742000,100753000,100600000,2.45659987
1771022100,100739000,100590000,100739000,100589000,1.88012858
1771022400,100633000,100742000,100747000,100609000,3.31781513
1771022700,100745000,100745000,100765000,100626000,3.14289569
1771023000,100745000,100848000,100882000,100735000,4.49731531
1771023300,100846000,100893000,100893000,100687000,3.97987621
1771023600,100894000,100900000,100900000,100788000,3.15538452
1771023900,100890000,100834000,100900000,100690000,5.59434534
1771024200,100833000,100787000,100878000,100737000,2.61725904
1771024500,100768000,100790000,100868000,100752000,3.54769285
1771024800,100790000,100780000,100836000,100748000,4.17795703
1771025100,100780000,100825000,100884000,100770000,2.18027999
1771025400,100825000,100928000,100928000,100819000,4.38893344
1771025700,100928000,100789000,100928000,100768000,1.87559489
1771026000,100789000,100744000,100832000,100744000,1.6964411
1771026300,100764000,100771000,100869000,100744000,1.91940393
1771026600,100823000,100763000,100856000,100744000,1.63518342
1771026900,100788000,100744000,100825000,100744000,3.47535663
1771027200,100744000,100777000,100793000,100642000,6.62513455
1771027500,100780000,100675000,100793000,100634000,2.12804144
1771027800,100660000,100770000,100770000,100640000,6.17094383
1771028100,100770000,100792000,100792000,100657000,1.9409927
1771028400,100792000,100715000,100792000,100684000,1.04502997
1771028700,100715000,100843000,100843000,100685000,2.08349209
1771029000,100845000,100939000,100958000,100838000,5.52948748
1771029300,100939000,100966000,100984000,100896000,5.25787888
1771029600,100944000,101093000,101098000,100915000,7.27575543
1771029900,101082000,101196000,101200000,101040000,7.6671515
1771030200,101191000,101312000,101312000,101167000,7.72222532
1771030500,101312000,101300000,101313000,101204000,6.51819023
1771030800,101300000,101204000,101300000,101193000,3.99197749
1771031100,101204000,101277000,101281000,101194000,2.38698863
1771031400,101280000,101315000,101321000,101181000,5.88005513
1771031700,101315000,101351000,101351000,101198000,5.93661259
1771032000,101351000,101283000,101352000,101176000,6.76959985
1771032300,101280000,101290000,101298000,101208000,3.63771502
1771032600,101273000,101302000,101302000,101194000,4.83519613
1771032900,101303000,101242000,101312000,101200000,2.61403375
1771033200,101241000,101216000,101293000,101216000,2.26332346
1771033500,101215000,101188000,101257000,101188000,3.771961
1771033800,101187000,101165000,101211000,101160000,3.07849282
1771034100,101165000,101130000,101186000,101124000,2.56743717
1771034400,101130000,101140000,101169000,101081000,3.40570283
1771034700,101150000,101150000,101155000,101095000,2.85562106
1771035000,101150000,101198000,101212000,101140000,4.32758702
1771035300,101186000,101186000,101249000,101162000,4.78003189
1771035600,101174000,101050000,101216000,101035000,5.15358747
1771035900,101050000,101057000,101099000,101028000,1.64753288
1771036200,101055000,101070000,101092000,101000000,4.79557702
1771036500,101081000,101145000,101145000,101008000,2.14857825
1771036800,101131000,101120000,101147000,101074000,1.51290835
1771037100,101120000,101075000,101135000,101060000,1.85124844
1771037400,101073000,101036000,101103000,101000000,4.48211777
1771037700,101036000,101004000,101087000,101003000,1.96814075
1771038000,101004000,100953000,101079000,100953000,2.93272068
1771038300,100967000,101040000,101040000,100966000,4.48459066
1771038600,101040000,101072000,101081000,101029000,6.47778836
1771038900,101072000,101059000,101081000,101005000,2.67447675
1771039200,101060000,101015000,101070000,100981000,4.44819027
1771039500,101015000,101088000,101110000,100980000,6.13371919
1771039800,101083000,101128000,101147000,101071000,4.6449731
1771040100,101128000,101099000,101185000,101062000,1.88877996
1771040400,101107000,101121000,101152000,101090000,1.06549505
1771040700,101130000,101138000,101147000,101109000,2.5140283
1771041000,101143000,101172000,101180000,101110000,1.62270021
